changuito_time_to_show,time_to_think,time_to_play,total_items,nback_stimulus_time,nback_training,time_to_show_tiny_stimulus,colourtest,corresp,inmediato,consciente,inconsciente,nback_slice,imagen,correcta,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,nback_train.thisRepN,nback_train.thisTrialN,nback_train.thisN,nback_train.thisIndex,treatment_order.thisRepN,treatment_order.thisTrialN,treatment_order.thisN,treatment_order.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Presentacion.started,Presentacion.stopped,Juego.started,Juego.stopped,image_6.started,image_6.stopped,polygon.started,polygon.stopped,nback_train_resp.keys,nback_train_resp.corr,nback_train_resp.started,nback_train_resp.stopped,hola.started,hola.stopped,image_2.started,image_2.stopped,tiempo_para_pensar.started,tiempo_para_pensar.stopped,respuesta_consciente.keys,respuesta_consciente.corr,respuesta_consciente.rt,respuesta_consciente.started,respuesta_consciente.stopped,cual_es_la_mas_barata.started,cual_es_la_mas_barata.stopped,image_4.started,image_4.stopped,holi.started,holi.stopped,image_3.started,image_3.stopped,polygon_2.started,polygon_2.stopped,nback_train_resp_2.keys,nback_train_resp_2.corr,nback_train_resp_2.started,nback_train_resp_2.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,image_5.started,image_5.stopped,text.started,text.stopped,image.started,image.stopped,respuesta_inmediato.keys,respuesta_inmediato.corr,respuesta_inmediato.rt,respuesta_inmediato.started,respuesta_inmediato.stopped,pregunta_cual_es_el_mas_barato.started,pregunta_cual_es_el_mas_barato.stopped,short_stim1.started,short_stim1.stopped,gracias.started,gracias.stopped,respuesta1.keys,respuesta1.rt,respuesta1.started,respuesta1.stopped,pregunta1.started,pregunta1.stopped,respuesta3bis_3.keys,respuesta3bis_3.rt,respuesta3bis_3.started,respuesta3bis_3.stopped,pregunta3_3.started,pregunta3_3.stopped,productoCon3RANGOSabc_3.started,productoCon3RANGOSabc_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,White,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,['space'],0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0766252110043,None,right,1,1.292667782996432,318.0766252110043,None,318.0766252110043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,0,1,28:50,,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,19:50,./completed_changuitos/montage_suyfw_38.9_34.25.jpg,left,0,0,0,0,,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,319.65559006400144,320.60672604100546,320.60672604100546,328.6083477420034,328.6083477420034,342.6156237000032,left,1,0.567065522998746,342.6156237000032,None,342.6156237000032,None,342.6156237000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,19:50,,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.40350194700295,344.6832028900026,344.6832028900026,None,352.72124292800436,353.20362072300486,None,1,352.72124292800436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.72398306200193,355.2048898130015,None,0,354.72398306200193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.72296637600084,357.2058821430037,None,1,356.72296637600084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.72545328500564,359.2064574620017,None,1,358.72545328500564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.726214250004,361.2077489600051,None,1,360.726214250004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.7267128480016,363.2086481880033,None,1,362.7267128480016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.7280908690009,365.21028691800166,None,0,364.7280908690009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,White,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,['space'],0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,0,1,20:50,./completed_changuitos/montage_gxpfc_101.65_90.95.jpg,left,0,0,0,0,,,,,0,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.19485520500166,None,right,0,1.1313798140035942,367.19485520500166,None,367.19485520500166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,0,1,20:50,,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.52890265500173,369.98034652000206,369.98034652000206,None,378.01593492000393,378.499315441004,None,1,378.01593492000393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,White,['space'],0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0177140470041,380.4999182590036,None,0,380.0177140470041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0181499130049,382.50114462000056,None,1,382.0181499130049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0192932400023,384.50277201200515,None,1,384.0192932400023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0210655270057,386.5027321170055,None,1,386.0210655270057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.02303398300137,388.5040036230057,None,1,388.02303398300137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,['space'],0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0241158670033,390.50494377200084,None,0,390.0241158670033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,15:50,./completed_changuitos/montage_eedsv_88.95_102.19.jpg,right,0,0,0,0,,,,,0,9,9,9,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
